
 The run is 10000 proton of 81 MeV through 20 m   of C12 (density: 4.472 g/cm3 )

 Process calls frequency:
	protonInelastic= 10000


 MeanFreePath:	18.0355 cm  +- 18.1494 cm 	massic: 80.6547 g/cm2 
 CrossSection:	0.0554462 cm^-1 		massic: 1.23985 mm2/g 
 crossSection per atom:	247.059 mbarn 

 Verification: crossSections from G4HadronicProcessStore:
     protonInelastic= 1.24207 mm2/g 	247.5 mbarn 
               total= 1.24207 mm2/g 	247.5 mbarn 

 List of nuclear reactions: 

                      proton + C12 --> 2 proton + B11[339.606]:       1   Q = -16.2961 MeV
                      proton + C12 --> 2 proton + B11[347.418]:       1   Q = -16.3039 MeV
                      proton + C12 --> 2 proton + B11[349.747]:       1   Q = -16.3062 MeV
                       proton + C12 --> 2 proton + B11[36.873]:       1   Q = -15.9934 MeV
                       proton + C12 --> 2 proton + B11[36.972]:       1   Q = -15.9935 MeV
                      proton + C12 --> 2 proton + B11[361.828]:       1   Q = -16.3183 MeV
                      proton + C12 --> 2 proton + B11[363.514]:       1   Q =  -16.32 MeV
                      proton + C12 --> 2 proton + B11[363.619]:       1   Q = -16.3201 MeV
                      proton + C12 --> 2 proton + B11[375.585]:       1   Q = -16.3321 MeV
                      proton + C12 --> 2 proton + B11[375.798]:       1   Q = -16.3323 MeV
                      proton + C12 --> 2 proton + B11[376.970]:       1   Q = -16.3335 MeV
                      proton + C12 --> 2 proton + B11[378.665]:       1   Q = -16.3352 MeV
                      proton + C12 --> 2 proton + B11[380.022]:       1   Q = -16.3365 MeV
                      proton + C12 --> 2 proton + B11[395.310]:       1   Q = -16.3518 MeV
                       proton + C12 --> 2 proton + B11[40.068]:       1   Q = -15.9966 MeV
                      proton + C12 --> 2 proton + B11[402.602]:       1   Q = -16.3591 MeV
                      proton + C12 --> 2 proton + B11[411.394]:       1   Q = -16.3679 MeV
                      proton + C12 --> 2 proton + B11[419.907]:       1   Q = -16.3764 MeV
                      proton + C12 --> 2 proton + B11[433.491]:       1   Q =  -16.39 MeV
                      proton + C12 --> 2 proton + B11[447.757]:       1   Q = -16.4043 MeV
                      proton + C12 --> 2 proton + B11[447.832]:       1   Q = -16.4043 MeV
                      proton + C12 --> 2 proton + B11[458.007]:       1   Q = -16.4145 MeV
                      proton + C12 --> 2 proton + B11[459.619]:       1   Q = -16.4161 MeV
                      proton + C12 --> 2 proton + B11[470.280]:       1   Q = -16.4268 MeV
                      proton + C12 --> 2 proton + B11[470.818]:       1   Q = -16.4273 MeV
                      proton + C12 --> 2 proton + B11[478.233]:       1   Q = -16.4347 MeV
                      proton + C12 --> 2 proton + B11[479.736]:       1   Q = -16.4362 MeV
                      proton + C12 --> 2 proton + B11[493.318]:       1   Q = -16.4498 MeV
                      proton + C12 --> 2 proton + B11[496.439]:       1   Q = -16.4529 MeV
                      proton + C12 --> 2 proton + B11[505.972]:       1   Q = -16.4625 MeV
                      proton + C12 --> 2 proton + B11[517.324]:       1   Q = -16.4738 MeV
                      proton + C12 --> 2 proton + B11[520.877]:       1   Q = -16.4774 MeV
                      proton + C12 --> 2 proton + B11[528.784]:       1   Q = -16.4853 MeV
                       proton + C12 --> 2 proton + B11[53.166]:       1   Q = -16.0097 MeV
                      proton + C12 --> 2 proton + B11[536.765]:       1   Q = -16.4933 MeV
                      proton + C12 --> 2 proton + B11[537.821]:       1   Q = -16.4943 MeV
                       proton + C12 --> 2 proton + B11[55.788]:       1   Q = -16.0123 MeV
                      proton + C12 --> 2 proton + B11[551.797]:       1   Q = -16.5083 MeV
                      proton + C12 --> 2 proton + B11[563.720]:       1   Q = -16.5202 MeV
                      proton + C12 --> 2 proton + B11[568.035]:       1   Q = -16.5245 MeV
                      proton + C12 --> 2 proton + B11[569.221]:       1   Q = -16.5257 MeV
                       proton + C12 --> 2 proton + B11[58.412]:       1   Q = -16.0149 MeV
                      proton + C12 --> 2 proton + B11[580.507]:       1   Q = -16.537 MeV
                      proton + C12 --> 2 proton + B11[580.951]:       1   Q = -16.5374 MeV
                      proton + C12 --> 2 proton + B11[599.772]:       1   Q = -16.5563 MeV
                       proton + C12 --> 2 proton + B11[61.376]:       1   Q = -16.0179 MeV
                      proton + C12 --> 2 proton + B11[619.021]:       1   Q = -16.5755 MeV
