
 The run is 10000 proton of 75 MeV through 20 m   of C12 (density: 4.472 g/cm3 )

 Process calls frequency:
	protonInelastic= 10000


 MeanFreePath:	17.6737 cm  +- 17.5985 cm 	massic: 79.0369 g/cm2 
 CrossSection:	0.0565812 cm^-1 		massic: 1.26523 mm2/g 
                       proton + C12 --> 2 proton + B11[41.494]:       1   Q = -15.998 MeV
                      proton + C12 --> 2 proton + B11[414.738]:       1   Q = -16.3712 MeV
                      proton + C12 --> 2 proton + B11[416.776]:       1   Q = -16.3733 MeV
                       proton + C12 --> 2 proton + B11[42.166]:       1   Q = -15.9987 MeV
                      proton + C12 --> 2 proton + B11[428.306]:       1   Q = -16.3848 MeV
                       proton + C12 --> 2 proton + B11[43.415]:       1   Q = -15.9999 MeV
                       proton + C12 --> 2 proton + B11[44.265]:       1   Q = -16.0008 MeV
                       proton + C12 --> 2 proton + B11[45.514]:       1   Q = -16.002 MeV
                      proton + C12 --> 2 proton + B11[451.070]:       1   Q = -16.4076 MeV
                       proton + C12 --> 2 proton + B11[46.467]:       1   Q = -16.003 MeV
                      proton + C12 --> 2 proton + B11[463.183]:       1   Q = -16.4197 MeV
                       proton + C12 --> 2 proton + B11[47.233]:       1   Q = -16.0037 MeV
                      proton + C12 --> 2 proton + B11[477.750]:       1   Q = -16.4342 MeV
                       proton + C12 --> 2 proton + B11[48.558]:       1   Q = -16.0051 MeV
                      proton + C12 --> 2 proton + B11[487.255]:       1   Q = -16.4438 MeV
                      proton + C12 --> 2 proton + B11[517.136]:       1   Q = -16.4736 MeV
                      proton + C12 --> 2 proton + B11[518.032]:       1   Q = -16.4745 MeV
                       proton + C12 --> 2 proton + B11[52.027]:       1   Q = -16.0085 MeV
                      proton + C12 --> 2 proton + B11[523.027]:       1   Q = -16.4795 MeV
                      proton + C12 --> 2 proton + B11[527.158]:       1   Q = -16.4837 MeV
                      proton + C12 --> 2 proton + B11[528.618]:       1   Q = -16.4851 MeV
                      proton + C12 --> 2 proton + B11[534.614]:       1   Q = -16.4911 MeV
                      proton + C12 --> 2 proton + B11[548.634]:       1   Q = -16.5051 MeV
                      proton + C12 --> 2 proton + B11[556.315]:       1   Q = -16.5128 MeV
                      proton + C12 --> 2 proton + B11[558.930]:       1   Q = -16.5154 MeV
                      proton + C12 --> 2 proton + B11[567.846]:       1   Q = -16.5243 MeV
                      proton + C12 --> 2 proton + B11[568.994]:       1   Q = -16.5255 MeV
                      proton + C12 --> 2 proton + B11[576.277]:       1   Q = -16.5328 MeV
                       proton + C12 --> 2 proton + B11[59.048]:       1   Q = -16.0155 MeV
                      proton + C12 --> 2 proton + B11[595.883]:       1   Q = -16.5524 MeV
                       proton + C12 --> 2 proton + B11[60.159]:       1   Q = -16.0167 MeV
                      proton + C12 --> 2 proton + B11[602.797]:       1   Q = -16.5593 MeV
                       proton + C12 --> 2 proton + B11[61.033]:       1   Q = -16.0175 MeV
                      proton + C12 --> 2 proton + B11[611.085]:       1   Q = -16.5676 MeV
                      proton + C12 --> 2 proton + B11[615.087]:       1   Q = -16.5716 MeV
                      proton + C12 --> 2 proton + B11[618.299]:       1   Q = -16.5748 MeV
                      proton + C12 --> 2 proton + B11[629.501]:       1   Q = -16.586 MeV
                       proton + C12 --> 2 proton + B11[65.820]:       1   Q = -16.0223 MeV
                      proton + C12 --> 2 proton + B11[657.048]:       1   Q = -16.6135 MeV
                       proton + C12 --> 2 proton + B11[66.081]:       1   Q = -16.0226 MeV
                      proton + C12 --> 2 proton + B11[679.148]:       1   Q = -16.6356 MeV
                       proton + C12 --> 2 proton + B11[68.987]:       1   Q = -16.0255 MeV
                      proton + C12 --> 2 proton + B11[682.660]:       1   Q = -16.6392 MeV
                       proton + C12 --> 2 proton + B11[70.563]:       1   Q = -16.0271 MeV
                       proton + C12 --> 2 proton + B11[70.664]:       1   Q = -16.0272 MeV
                       proton + C12 --> 2 proton + B11[71.420]:       1   Q = -16.0279 MeV
                      proton + C12 --> 2 proton + B11[716.366]:       1   Q = -16.6729 MeV
                      proton + C12 --> 2 proton + B11[719.583]:       1   Q = -16.6761 MeV
                       proton + C12 --> 2 proton + B11[72.644]:       1   Q = -16.0291 MeV
                       proton + C12 --> 2 proton + B11[76.018]:       1   Q = -16.0325 MeV
                      proton + C12 --> 2 proton + B11[765.152]:       1   Q = -16.7216 MeV
                      proton + C12 --> 2 proton + B11[770.900]:       1   Q = -16.7274 MeV
                      proton + C12 --> 2 proton + B11[782.082]:       1   Q = -16.7386 MeV
                      proton + C12 --> 2 proton + B11[800.077]:       1   Q = -16.7566 MeV
                      proton + C12 --> 2 proton + B11[803.602]:       1   Q = -16.7601 MeV
                      proton + C12 --> 2 proton + B11[805.890]:       1   Q = -16.7624 MeV
                      proton + C12 --> 2 proton + B11[822.829]:       1   Q = -16.7793 MeV
                      proton + C12 --> 2 proton + B11[845.031]:       1   Q = -16.8015 MeV
                      proton + C12 --> 2 proton + B11[845.644]:       1   Q = -16.8021 MeV
                      proton + C12 --> 2 proton + B11[848.401]:       1   Q = -16.8049 MeV
                      proton + C12 --> 2 proton + B11[852.825]:       1   Q = -16.8093 MeV
                       proton + C12 --> 2 proton + B11[86.571]:       1   Q = -16.0431 MeV
                       proton + C12 --> 2 proton + B11[86.740]:       1   Q = -16.0432 MeV
                       proton + C12 --> 2 proton + B11[88.535]:       1   Q = -16.045 MeV
                      proton + C12 --> 2 proton + B11[887.439]:       1   Q = -16.8439 MeV
                      proton + C12 --> 2 proton + B11[929.554]:       1   Q = -16.8861 MeV
                      proton + C12 --> 2 proton + B11[939.718]:       1   Q = -16.8962 MeV
                      proton + C12 --> 2 proton + B11[961.182]:       1   Q = -16.9177 MeV
                       proton + C12 --> 2 proton + B11[98.327]:       1   Q = -16.0548 MeV
                      proton + C12 --> 2 proton + B11[987.012]:       1   Q = -16.9435 MeV
                       proton + C12 --> 2 proton + alpha + Li7:     251   Q = -24.6201 MeV
                    proton + C12 --> 2 proton + deuteron + Be9:      15   Q = -31.7727 MeV
      proton + C12 --> 2 proton + neutron + 2 alpha + deuteron:    1089   Q = -33.345 MeV
                     proton + C12 --> 2 proton + neutron + B10:     235   Q = -27.4106 MeV
            proton + C12 --> 2 proton + neutron + B10[130.003]:       1   Q = -27.5406 MeV
            proton + C12 --> 2 proton + neutron + B10[130.280]:       1   Q = -27.5409 MeV
            proton + C12 --> 2 proton + neutron + B10[133.728]:       1   Q = -27.5444 MeV
            proton + C12 --> 2 proton + neutron + B10[248.573]:       1   Q = -27.6592 MeV
            proton + C12 --> 2 proton + neutron + B10[323.696]:       1   Q = -27.7343 MeV
            proton + C12 --> 2 proton + neutron + B10[333.216]:       1   Q = -27.7439 MeV
            proton + C12 --> 2 proton + neutron + B10[333.482]:       1   Q = -27.7441 MeV
            proton + C12 --> 2 proton + neutron + B10[351.523]:       1   Q = -27.7622 MeV
            proton + C12 --> 2 proton + neutron + B10[351.702]:       1   Q = -27.7623 MeV
             proton + C12 --> 2 proton + neutron + B10[64.893]:       1   Q = -27.4755 MeV
             proton + C12 --> 2 proton + neutron + B10[81.046]:       1   Q = -27.4917 MeV
             proton + C12 --> 2 proton + neutron + B10[91.921]:       1   Q = -27.5026 MeV
               proton + C12 --> 2 proton + neutron + He3 + Li7:       8   Q = -45.1975 MeV
             proton + C12 --> 2 proton + neutron + alpha + Li6:     559   Q = -31.8712 MeV
    proton + C12 --> 2 proton + neutron + alpha + Li6[756.488]:       1   Q = -32.6277 MeV
    proton + C12 --> 2 proton + neutron + alpha + triton + He3:       2   Q = -47.665 MeV
            proton + C12 --> 2 proton + neutron + triton + Be7:       1   Q = -46.0786 MeV
               proton + C12 --> 3 proton + 2 neutron + 2 alpha:     489   Q = -35.5694 MeV
                              proton + C12 --> 3 proton + Be10:       4   Q = -27.1848 MeV
                     proton + C12 --> 3 proton + Be10[118.951]:       1   Q = -27.3038 MeV
                    proton + C12 --> 3 proton + Be10[1358.253]:       1   Q = -28.5431 MeV
                     proton + C12 --> 3 proton + Be10[139.435]:       1   Q = -27.3242 MeV
                    proton + C12 --> 3 proton + Be10[1466.367]:       1   Q = -28.6512 MeV
                     proton + C12 --> 3 proton + Be10[289.538]:       1   Q = -27.4743 MeV
                     proton + C12 --> 3 proton + Be10[425.195]:       1   Q =  -27.61 MeV
                     proton + C12 --> 3 proton + Be10[840.284]:       1   Q = -28.0251 MeV
                     proton + C12 --> 3 proton + Be10[868.868]:       1   Q = -28.0537 MeV
                      proton + C12 --> 3 proton + Be10[90.332]:       1   Q = -27.2751 MeV
                     proton + C12 --> 3 proton + Be10[987.156]:       1   Q = -28.172 MeV
                    proton + C12 --> 3 proton + deuteron + Li8:       1   Q = -48.6589 MeV
                     proton + C12 --> 3 proton + neutron + Be9:      81   Q = -33.9971 MeV
            proton + C12 --> 3 proton + neutron + Be9[182.250]:       1   Q = -34.1794 MeV
  proton + C12 --> 3 proton + neutron + alpha + deuteron + triton:       1   Q = -53.159 MeV
          proton + C12 --> 3 proton + neutron + deuteron + Li7:       3   Q = -50.6915 MeV
                      proton + C12 --> 3 proton + triton + Li7:       4   Q = -44.4341 MeV
              proton + C12 --> N gamma or e- + 2 neutron + N11:      59   Q = -33.1578 MeV
       proton + C12 --> N gamma or e- + 2 neutron + alpha + B7:       4   Q = -38.9547 MeV
  proton + C12 --> N gamma or e- + 2 proton + 2 deuteron + Li7:       3   Q = -48.4671 MeV
               proton + C12 --> N gamma or e- + 2 proton + B11:     460   Q = -15.9565 MeV
         proton + C12 --> N gamma or e- + 2 proton + He3 + Li8:       2   Q = -43.1649 MeV
       proton + C12 --> N gamma or e- + 2 proton + alpha + Li7:      99   Q = -24.6201 MeV
     proton + C12 --> N gamma or e- + 2 proton + neutron + B10:     290   Q = -27.4106 MeV
  proton + C12 --> N gamma or e- + 2 proton + neutron + He3 + Li7:       3   Q = -45.1975 MeV
  proton + C12 --> N gamma or e- + 2 proton + neutron + alpha + Li6:       1   Q = -31.8712 MeV
             proton + C12 --> N gamma or e- + 3 deuteron + Be7:       2   Q = -47.8872 MeV
              proton + C12 --> N gamma or e- + 3 proton + Be10:      20   Q = -27.1848 MeV
  proton + C12 --> N gamma or e- + 3 proton + neutron + deuteron + Li7:       1   Q = -50.6915 MeV
      proton + C12 --> N gamma or e- + 3 proton + triton + Li7:       1   Q = -44.4341 MeV
                    proton + C12 --> N gamma or e- + Be7 + Li6:       2   Q = -22.5664 MeV
                     proton + C12 --> N gamma or e- + He6 + B7:       1   Q = -37.9794 MeV
               proton + C12 --> N gamma or e- + deuteron + C11:       2   Q = -16.4973 MeV
      proton + C12 --> N gamma or e- + neutron + 2 alpha + Li4:       1   Q = -30.9545 MeV
          proton + C12 --> N gamma or e- + neutron + Be6 + Li6:     174   Q = -33.2438 MeV
                proton + C12 --> N gamma or e- + neutron + N12:     442   Q = -18.1209 MeV
         proton + C12 --> N gamma or e- + neutron + alpha + B8:       1   Q = -26.1284 MeV
  proton + C12 --> N gamma or e- + neutron + alpha + deuteron + Be6:       2   Q = -34.7176 MeV
  proton + C12 --> N gamma or e- + neutron + deuteron + He3 + Be7:       1   Q = -44.6176 MeV
     proton + C12 --> N gamma or e- + proton + 2 neutron + C10:      13   Q = -31.8414 MeV
  proton + C12 --> N gamma or e- + proton + 2 neutron + He3 + Be7:       5   Q = -46.8419 MeV
  proton + C12 --> N gamma or e- + proton + 2 neutron + alpha + Be6:       1   Q = -36.9419 MeV
           proton + C12 --> N gamma or e- + proton + Be6 + He6:       3   Q = -35.9666 MeV
                 proton + C12 --> N gamma or e- + proton + C12:     207   Q = 2.3747e-08 eV 
  proton + C12 --> N gamma or e- + proton + alpha + deuteron + Li6:       5   Q = -29.6469 MeV
      proton + C12 --> N gamma or e- + proton + deuteron + B10:      38   Q = -25.1863 MeV
  proton + C12 --> N gamma or e- + proton + deuteron + He3 + Li7:       1   Q = -42.9731 MeV
  proton + C12 --> N gamma or e- + proton + neutron + 2 deuteron + Be7:       1   Q = -50.1116 MeV
       proton + C12 --> N gamma or e- + proton + neutron + C11:     978   Q = -18.7216 MeV
  proton + C12 --> N gamma or e- + proton + neutron + alpha + Be7:     162   Q = -26.2646 MeV
                     proton + C12 --> alpha + 3 deuteron + He3:       3   Q = -49.4736 MeV
                            proton + C12 --> alpha + He3 + Li6:      12   Q = -24.1528 MeV
                       proton + C12 --> alpha + deuteron + Be7:       1   Q = -24.0402 MeV
                       proton + C12 --> alpha + triton + 2 He3:       2   Q = -39.9466 MeV
                      proton + C12 --> deuteron + C11[946.090]:       1   Q = -17.4433 MeV
            proton + C12 --> neutron + 2 deuteron + B8[83.703]:       1   Q = -50.0591 MeV
                 proton + C12 --> neutron + Li6 + Be6[111.866]:       1   Q = -33.3557 MeV
                 proton + C12 --> neutron + Li6 + Be6[165.249]:       1   Q = -33.4091 MeV
                 proton + C12 --> neutron + Li6 + Be6[166.693]:       1   Q = -33.4105 MeV
                 proton + C12 --> neutron + Li6 + Be6[167.245]:       1   Q = -33.4111 MeV
                 proton + C12 --> neutron + Li6 + Be6[264.144]:       1   Q = -33.508 MeV
                 proton + C12 --> neutron + Li6 + Be6[285.265]:       1   Q = -33.5291 MeV
                 proton + C12 --> neutron + Li6 + Be6[313.061]:       1   Q = -33.5569 MeV
                 proton + C12 --> neutron + Li6 + Be6[330.057]:       1   Q = -33.5739 MeV
                 proton + C12 --> neutron + Li6 + Be6[399.823]:       1   Q = -33.6436 MeV
                 proton + C12 --> neutron + Li6 + Be6[457.571]:       1   Q = -33.7014 MeV
                 proton + C12 --> neutron + Li6 + Be6[505.718]:       1   Q = -33.7495 MeV
                 proton + C12 --> neutron + Li6 + Be6[540.693]:       1   Q = -33.7845 MeV
                 proton + C12 --> neutron + Li6 + Be6[551.997]:       1   Q = -33.7958 MeV
                 proton + C12 --> neutron + Li6 + Be6[572.382]:       1   Q = -33.8162 MeV
                 proton + C12 --> neutron + Li6 + Be6[594.160]:       1   Q = -33.838 MeV
                  proton + C12 --> neutron + Li6 + Be6[61.437]:       1   Q = -33.3052 MeV
                 proton + C12 --> neutron + Li6 + Be6[688.452]:       1   Q = -33.9323 MeV
                 proton + C12 --> neutron + Li6 + Be6[706.213]:       1   Q =  -33.95 MeV
                 proton + C12 --> neutron + Li6 + Be6[749.417]:       1   Q = -33.9932 MeV
                 proton + C12 --> neutron + Li6 + Be6[821.266]:       1   Q = -34.0651 MeV
                                proton + C12 --> neutron + N12:       6   Q = -18.1209 MeV
                       proton + C12 --> neutron + N12[112.122]:       1   Q = -18.233 MeV
           proton + C12 --> neutron + alpha + deuteron + 2 He3:       4   Q = -46.204 MeV
               proton + C12 --> neutron + deuteron + He3 + Be7:       3   Q = -44.6176 MeV
                               proton + C12 --> proton + 2 Li6:       4   Q = -28.1731 MeV
                proton + C12 --> proton + 2 alpha + 2 deuteron:     222   Q = -31.1206 MeV
                     proton + C12 --> proton + 2 neutron + C10:       9   Q = -31.8414 MeV
           proton + C12 --> proton + 2 neutron + C10[1015.677]:       1   Q = -32.8571 MeV
            proton + C12 --> proton + 2 neutron + C10[116.240]:       1   Q = -31.9577 MeV
            proton + C12 --> proton + 2 neutron + C10[125.656]:       1   Q = -31.9671 MeV
            proton + C12 --> proton + 2 neutron + C10[133.537]:       1   Q = -31.975 MeV
            proton + C12 --> proton + 2 neutron + C10[140.309]:       1   Q = -31.9817 MeV
           proton + C12 --> proton + 2 neutron + C10[1456.984]:       1   Q = -33.2984 MeV
           proton + C12 --> proton + 2 neutron + C10[1544.382]:       1   Q = -33.3858 MeV
           proton + C12 --> proton + 2 neutron + C10[1599.434]:       1   Q = -33.4409 MeV
           proton + C12 --> proton + 2 neutron + C10[1619.003]:       1   Q = -33.4604 MeV
            proton + C12 --> proton + 2 neutron + C10[197.827]:       1   Q = -32.0392 MeV
            proton + C12 --> proton + 2 neutron + C10[228.522]:       1   Q = -32.0699 MeV
            proton + C12 --> proton + 2 neutron + C10[336.157]:       1   Q = -32.1776 MeV
             proton + C12 --> proton + 2 neutron + C10[36.757]:       1   Q = -31.8782 MeV
            proton + C12 --> proton + 2 neutron + C10[386.059]:       1   Q = -32.2275 MeV
            proton + C12 --> proton + 2 neutron + C10[425.388]:       1   Q = -32.2668 MeV
            proton + C12 --> proton + 2 neutron + C10[496.494]:       1   Q = -32.3379 MeV
             proton + C12 --> proton + 2 neutron + C10[50.126]:       1   Q = -31.8915 MeV
             proton + C12 --> proton + 2 neutron + C10[50.721]:       1   Q = -31.8921 MeV
            proton + C12 --> proton + 2 neutron + C10[520.381]:       1   Q = -32.3618 MeV
            proton + C12 --> proton + 2 neutron + C10[522.132]:       1   Q = -32.3636 MeV
            proton + C12 --> proton + 2 neutron + C10[560.853]:       1   Q = -32.4023 MeV
            proton + C12 --> proton + 2 neutron + C10[631.108]:       1   Q = -32.4725 MeV
            proton + C12 --> proton + 2 neutron + C10[657.015]:       1   Q = -32.4984 MeV
            proton + C12 --> proton + 2 neutron + C10[673.785]:       1   Q = -32.5152 MeV
             proton + C12 --> proton + 2 neutron + C10[73.165]:       1   Q = -31.9146 MeV
               proton + C12 --> proton + 2 neutron + He3 + Be7:       9   Q = -46.8419 MeV
           proton + C12 --> proton + 2 neutron + alpha + 2 He3:       3   Q = -48.4283 MeV
                             proton + C12 --> proton + 3 alpha:    1845   Q = -7.27361 MeV
           proton + C12 --> proton + 3 deuteron + Li6[829.644]:       1   Q = -54.3235 MeV
                                 proton + C12 --> proton + C12:      16   Q = -9.66338e-07 eV 
                       proton + C12 --> proton + C12[1052.761]:       1   Q = -1.05276 MeV
                       proton + C12 --> proton + C12[1238.326]:       1   Q = -1.23833 MeV
                       proton + C12 --> proton + C12[1346.439]:       1   Q = -1.34644 MeV
                       proton + C12 --> proton + C12[1427.577]:       1   Q = -1.42758 MeV
                       proton + C12 --> proton + C12[1449.560]:       1   Q = -1.44956 MeV
                       proton + C12 --> proton + C12[1454.475]:       1   Q = -1.45448 MeV
                       proton + C12 --> proton + C12[1582.840]:       1   Q = -1.58284 MeV
                       proton + C12 --> proton + C12[1614.553]:       1   Q = -1.61455 MeV
                       proton + C12 --> proton + C12[1616.061]:       1   Q = -1.61606 MeV
                       proton + C12 --> proton + C12[1628.590]:       1   Q = -1.62859 MeV
                       proton + C12 --> proton + C12[1686.132]:       1   Q = -1.68613 MeV
                       proton + C12 --> proton + C12[1691.068]:       1   Q = -1.69107 MeV
                       proton + C12 --> proton + C12[1729.805]:       1   Q = -1.72981 MeV
                       proton + C12 --> proton + C12[1747.610]:       1   Q = -1.74761 MeV
                       proton + C12 --> proton + C12[1944.074]:       1   Q = -1.94407 MeV
                       proton + C12 --> proton + C12[1959.324]:       1   Q = -1.95932 MeV
                       proton + C12 --> proton + C12[2022.838]:       1   Q = -2.02284 MeV
                       proton + C12 --> proton + C12[2056.279]:       1   Q = -2.05628 MeV
                       proton + C12 --> proton + C12[2063.858]:       1   Q = -2.06386 MeV
                       proton + C12 --> proton + C12[2071.518]:       1   Q = -2.07152 MeV
                       proton + C12 --> proton + C12[2122.393]:       1   Q = -2.12239 MeV
                        proton + C12 --> proton + C12[232.674]:       1   Q = -232.674 keV
                        proton + C12 --> proton + C12[483.126]:       1   Q = -483.126 keV
                        proton + C12 --> proton + C12[620.789]:       1   Q = -620.789 keV
                        proton + C12 --> proton + C12[745.836]:       1   Q = -745.836 keV
                        proton + C12 --> proton + C12[902.018]:       1   Q = -902.018 keV
                        proton + C12 --> proton + C12[910.956]:       1   Q = -910.956 keV
                        proton + C12 --> proton + C12[941.542]:       1   Q = -941.542 keV
                        proton + C12 --> proton + C12[954.269]:       1   Q = -954.269 keV
                        proton + C12 --> proton + C12[954.564]:       1   Q = -954.564 keV
                        proton + C12 --> proton + C12[979.934]:       1   Q = -979.934 keV
                        proton + C12 --> proton + C12[987.761]:       1   Q = -987.761 keV
              proton + C12 --> proton + alpha + deuteron + Li6:     125   Q = -29.6469 MeV
     proton + C12 --> proton + alpha + deuteron + Li6[578.930]:       1   Q = -30.2258 MeV
     proton + C12 --> proton + alpha + deuteron + triton + He3:       7   Q = -45.4406 MeV
                proton + C12 --> proton + deuteron + He3 + Li7:       7   Q = -42.9731 MeV
             proton + C12 --> proton + deuteron + triton + Be7:       1   Q = -43.8542 MeV
             proton + C12 --> proton + neutron + 2 alpha + He3:     622   Q = -27.851 MeV
          proton + C12 --> proton + neutron + 2 deuteron + Be7:       4   Q = -50.1116 MeV
                       proton + C12 --> proton + neutron + C11:       2   Q = -18.7216 MeV
                proton + C12 --> proton + neutron + C11[0.368]:       1   Q = -18.722 MeV
                proton + C12 --> proton + neutron + C11[0.697]:       1   Q = -18.7223 MeV
                proton + C12 --> proton + neutron + C11[1.419]:       1   Q = -18.723 MeV
               proton + C12 --> proton + neutron + C11[10.333]:       1   Q = -18.732 MeV
              proton + C12 --> proton + neutron + C11[101.252]:       1   Q = -18.8229 MeV
              proton + C12 --> proton + neutron + C11[101.465]:       1   Q = -18.8231 MeV
              proton + C12 --> proton + neutron + C11[102.817]:       1   Q = -18.8244 MeV
              proton + C12 --> proton + neutron + C11[103.418]:       1   Q = -18.825 MeV
